STATEFP,COUNTYFP,TRACTCE,geocode,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME.y,total_pop,total_HU,total_vacant,med_HH_Income,workfulltime_ins,HH_SSIncome,B17006_006E,disabled_belpov,disabled_nopov,HH_oneworker,HH_oneearner,B10010_003E,child_disabled_publicins,child_disabled_privateins,B27003_001E,B27002_001E,totalpop_35_64,empins_35_64,indins_35_64,medicare_35_64,medicaid_35_64,tricare_35_64,VAins35_64,blackpop,whitepop,poverty,childpop,povertychild,internetaccess,HHwithchildSNAP,ownernovehicle,renternovehicle,racehispanic,PCTdisabled_belpov,PCTdisabled_nopov,PCTHH_oneworker,PCTHH_oneearner,PCT_RecSSI,PCTchild_disabled_publicins,PCTchild_disabled_privateins,PCTPrivate35_64,PCTPublic35_64,PCTblack,PCTwhite,PCTpov,PCTchildpov,PCTvacant,PCTinternetaccess,PCTfamiliesSNAP,PCTnovehicle,PCThispanic,geometry
42,101,034400,42101034400,344,Census Tract 344,G5020,S,3419032,13905,40.0944312,-75.0558572,"Census Tract 344, Philadelphia County, Pennsylvania",7965,2979,84,90797,2936,89,0,92,438,962,763,NA,630,958,7746,7746,3225,2000,198,67,243,35,0,725,5682,376,1349,54,2614,259,117,70,735,0.011550534,0.054990584,0.120778406,0.095794099,0.029875797,0.079096045,0.120276208,0.692403101,0.096124031,0.091023227,0.713370998,0.047206529,0.040029652,0.028197382,0.877475663,0.086941927,0.062772743,0.092278719,"MULTIPOLYGON (((-75.06946 40.09441, -75.0677 40.09622, -75.06717 40.09677, -75.06565 40.09835, -75.06493 40.09909, -75.06446 40.09958, -75.0642 40.09985, -75.06374 40.10032, -75.0636 40.10047, -75.06354 40.10053, -75.0628 40.1013, -75.06273 40.10137, -75.0614 40.10274, -75.06032 40.10386, -75.05954 40.10466, -75.0592 40.10501, -75.05834 40.10589, -75.05795 40.10616, -75.05752 40.10638, -75.05707 40.10663, -75.05718 40.10669, -75.05533 40.10799, -75.05432 40.10869, -75.05401 40.10814, -75.05381 40.10758, -75.05352 40.10703, -75.05329 40.10659, -75.05319 40.10641, -75.05306 40.10618, -75.05285 40.10591, -75.05237 40.10523, -75.05188 40.10434, -75.05161 40.10393, -75.05097 40.10312, -75.05095 40.1031, -75.05071 40.10281, -75.0504 40.10256, -75.04968 40.10204, -75.04942 40.1018, -75.04845 40.10041, -75.04764 40.09916, -75.04744 40.09889, -75.04712 40.09838, -75.04698 40.09739, -75.04693 40.097, -75.04674 40.09524, -75.04701 40.09394, -75.0473 40.09276, -75.04757 40.09192, -75.04755 40.09184, -75.04749 40.09174, -75.04746 40.09169, -75.04705 40.09108, -75.04634 40.09001, -75.04602 40.08951, -75.04582 40.08923, -75.04569 40.08902, -75.04434 40.08848, -75.04414 40.08838, -75.04372 40.0882, -75.04261 40.08775, -75.04224 40.08761, -75.04167 40.08741, -75.04149 40.08734, -75.04609 40.08384, -75.04652 40.08352, -75.04729 40.08293, -75.05103 40.08009, -75.05176 40.08022, -75.05274 40.07943, -75.05521 40.08119, -75.05706 40.08682, -75.05581 40.0881, -75.05602 40.08838, -75.05622 40.08871, -75.05644 40.08901, -75.0565 40.08908, -75.05654 40.08914, -75.05672 40.08936, -75.05707 40.0897, -75.05787 40.09006, -75.05834 40.09015, -75.0592 40.09022, -75.06095 40.09035, -75.06136 40.09038, -75.06222 40.09045, -75.06313 40.09052, -75.06322 40.09053, -75.06328 40.09053, -75.06362 40.09055, -75.06367 40.09056, -75.06371 40.09057, -75.06392 40.0906, -75.0641 40.09068, -75.06436 40.09081, -75.06465 40.09098, -75.06486 40.09119, -75.06527 40.09159, -75.06614 40.09242, -75.06601 40.0926, -75.06636 40.09293, -75.0668 40.09325, -75.06716 40.09353, -75.0675 40.09379, -75.06779 40.09402, -75.06808 40.09424, -75.06819 40.09434, -75.06824 40.09438, -75.06831 40.09444, -75.06843 40.09454, -75.0685 40.09457, -75.06946 40.09441)))"
42,101,034600,42101034600,346,Census Tract 346,G5020,S,1855725,3687,40.0708772,-75.0206216,"Census Tract 346, Philadelphia County, Pennsylvania",2573,1279,66,50346,887,97,0,51,277,620,257,NA,271,134,2573,2573,1115,595,148,90,130,16,0,826,1233,299,429,73,1040,95,4,128,590,0.01982122,0.107656432,0.240963855,0.099883405,0.0758405,0.105324524,0.052079285,0.680717489,0.197309417,0.32102604,0.479207151,0.116206763,0.17016317,0.051602815,0.813135262,0.074276779,0.103205629,0.229304314,"MULTIPOLYGON (((-75.03509 40.07462, -75.03365 40.07607, -75.033 40.07677, -75.0329 40.07688, -75.03144 40.07838, -75.03081 40.07904, -75.03041 40.07944, -75.02895 40.08097, -75.02877 40.08086, -75.0286 40.08077, -75.02845 40.08068, -75.02538 40.07894, -75.02371 40.07799, -75.02175 40.07695, -75.02135 40.07673, -75.02131 40.07671, -75.01714 40.07434, -75.01708 40.07431, -75.01703 40.07428, -75.01506 40.07318, -75.01409 40.07264, -75.01313 40.07207, -75.01605 40.06909, -75.01614 40.06901, -75.01674 40.06842, -75.01872 40.06641, -75.01947 40.06565, -75.01953 40.06558, -75.02026 40.06485, -75.02055 40.06455, -75.02171 40.06339, -75.02222 40.06352, -75.02225 40.06358, -75.02233 40.06368, -75.02239 40.06377, -75.02256 40.06393, -75.02266 40.064, -75.02423 40.06493, -75.02533 40.06559, -75.02543 40.06565, -75.02587 40.06591, -75.0274 40.06681, -75.02826 40.06731, -75.02961 40.06813, -75.02966 40.06815, -75.03006 40.06861, -75.03012 40.06869, -75.03017 40.06875, -75.03039 40.06904, -75.03042 40.06907, -75.03128 40.0702, -75.03266 40.07181, -75.03297 40.07215, -75.03474 40.0742, -75.03484 40.07431, -75.03495 40.07446, -75.03509 40.07462)))"
42,101,034701,42101034701,347.01,Census Tract 347.01,G5020,S,1148286,57,40.0645576,-75.0329783,"Census Tract 347.01, Philadelphia County, Pennsylvania",7156,2855,0,63326,2323,195,0,184,183,1040,431,NA,436,1033,7156,7156,2727,1450,280,44,354,0,0,1336,4328,808,1344,100,2568,359,132,149,535,0.025712689,0.025572946,0.145332588,0.060229178,0.068301226,0.060927893,0.144354388,0.634396773,0.145947928,0.186696478,0.604807155,0.112912241,0.074404762,0,0.899474606,0.125744308,0.098423818,0.074762437,"MULTIPOLYGON (((-75.0406 40.06804, -75.04027 40.06875, -75.03985 40.06945, -75.03956 40.06985, -75.03939 40.07007, -75.03916 40.07037, -75.03889 40.07065, -75.0383 40.07126, -75.03757 40.07203, -75.03735 40.07226, -75.03663 40.07302, -75.03597 40.07367, -75.03509 40.07462, -75.03495 40.07446, -75.03484 40.07431, -75.03474 40.0742, -75.03297 40.07215, -75.03266 40.07181, -75.03128 40.0702, -75.03042 40.06907, -75.03039 40.06904, -75.03017 40.06875, -75.03012 40.06869, -75.03006 40.06861, -75.02966 40.06815, -75.02961 40.06813, -75.02826 40.06731, -75.02847 40.06698, -75.02851 40.06684, -75.02854 40.06672, -75.02854 40.06655, -75.02838 40.06491, -75.02836 40.0645, -75.02824 40.06336, -75.02802 40.06072, -75.02796 40.06021, -75.02796 40.0601, -75.02797 40.05995, -75.02798 40.05986, -75.028 40.05974, -75.02804 40.0596, -75.0281 40.05945, -75.02815 40.05933, -75.029 40.05779, -75.02901 40.05774, -75.029 40.05752, -75.02887 40.05713, -75.02876 40.05678, -75.02883 40.05675, -75.0289 40.05671, -75.02897 40.05667, -75.02902 40.05662, -75.02904 40.05656, -75.02905 40.05648, -75.02903 40.0564, -75.03109 40.05657, -75.03278 40.05672, -75.03293 40.05673, -75.03317 40.05677, -75.03348 40.05683, -75.03373 40.05688, -75.03395 40.05695, -75.03433 40.05707, -75.03495 40.05728, -75.03506 40.05733, -75.0352 40.05761, -75.03553 40.05881, -75.03525 40.05961, -75.03447 40.06197, -75.03445 40.06202, -75.03423 40.0627, -75.03528 40.065, -75.04009 40.06792, -75.0403 40.06787, -75.04044 40.06797, -75.0406 40.06804)))"
42,101,008602,42101008602,86.02,Census Tract 86.02,G5020,S,369141,0,39.9569725,-75.216703,"Census Tract 86.02, Philadelphia County, Pennsylvania",3096,1543,221,30822,1053,148,42,79,204,691,321,NA,485,85,3096,3096,655,367,17,0,93,0,0,1955,799,716,567,103,1378,135,36,638,79,0.025516796,0.065891473,0.223191214,0.103682171,0.095917045,0.156653747,0.02745478,0.586259542,0.141984733,0.631459948,0.258074935,0.23126615,0.181657848,0.143227479,0.893065457,0.087491899,0.436811406,0.025516796,"MULTIPOLYGON (((-75.22169 39.95585, -75.22156 39.95646, -75.22149 39.95683, -75.2214 39.95723, -75.22124 39.95798, -75.22109 39.95873, -75.22092 39.95951, -75.21998 39.95939, -75.21918 39.95929, -75.21895 39.95926, -75.217 39.95902, -75.21402 39.95864, -75.21302 39.95852, -75.21134 39.95831, -75.21104 39.95828, -75.21121 39.95751, -75.21134 39.95685, -75.21136 39.95676, -75.21146 39.95631, -75.21152 39.956, -75.21159 39.95565, -75.21168 39.95524, -75.21277 39.95537, -75.21366 39.95548, -75.21464 39.95561, -75.21488 39.95446, -75.21587 39.95459, -75.21788 39.95483, -75.21887 39.95496, -75.21982 39.95508, -75.22081 39.9552, -75.2218 39.95532, -75.22169 39.95585)))"
42,101,009802,42101009802,98.02,Census Tract 98.02,G5020,S,613208,0,39.9745848,-75.2678779,"Census Tract 98.02, Philadelphia County, Pennsylvania",5713,2107,212,66830,1812,207,0,66,324,1014,611,NA,734,1153,5713,5713,2128,1506,97,0,65,0,19,5184,380,1149,1506,505,1852,424,157,105,163,0.011552599,0.05671276,0.177489935,0.106949064,0.098243949,0.128478908,0.20182041,0.753289474,0.039473684,0.907404166,0.066514966,0.201120252,0.335325365,0.100616991,0.878974846,0.201233982,0.124347413,0.02853142,"MULTIPOLYGON (((-75.27547 39.97743, -75.27528 39.97751, -75.27355 39.97828, -75.27315 39.97845, -75.27303 39.97851, -75.27226 39.97886, -75.27153 39.97918, -75.27131 39.97928, -75.27031 39.97799, -75.27005 39.97767, -75.26981 39.9774, -75.26958 39.9771, -75.26933 39.97678, -75.2691 39.97651, -75.26889 39.97625, -75.26869 39.976, -75.26846 39.97572, -75.26759 39.97466, -75.26556 39.97564, -75.26528 39.97537, -75.26503 39.97514, -75.26426 39.97442, -75.26394 39.97468, -75.26281 39.97561, -75.26305 39.97575, -75.26203 39.97674, -75.26199 39.97682, -75.26196 39.9769, -75.26197 39.97699, -75.26199 39.97706, -75.26204 39.97715, -75.26224 39.97726, -75.262 39.9776, -75.26087 39.97718, -75.26087 39.97712, -75.26074 39.97689, -75.26065 39.9757, -75.26049 39.97563, -75.26036 39.97555, -75.26011 39.97539, -75.26003 39.97528, -75.25993 39.97515, -75.25981 39.97487, -75.25981 39.97484, -75.2598 39.97467, -75.25981 39.97458, -75.25982 39.97452, -75.25981 39.9744, -75.25993 39.97445, -75.25995 39.97427, -75.2618 39.97268, -75.2619 39.97258, -75.26387 39.97124, -75.26562 39.96994, -75.26769 39.97131, -75.26758 39.97166, -75.26857 39.97239, -75.26857 39.9725, -75.26859 39.97251, -75.26881 39.97266, -75.26904 39.97274, -75.26919 39.97286, -75.26931 39.97301, -75.27164 39.97208, -75.27214 39.97268, -75.27289 39.97353, -75.27378 39.97466, -75.27383 39.97472, -75.27587 39.97725, -75.27547 39.97743)))"
42,101,037500,42101037500,375,Census Tract 375,G5020,S,1033282,1496,39.9840699,-75.2551922,"Census Tract 375, Philadelphia County, Pennsylvania",3449,1352,163,75000,929,69,0,86,135,509,295,NA,179,321,3449,3449,1210,760,87,0,159,0,0,1579,1326,468,325,0,1285,49,54,149,126,0.024934764,0.03914178,0.147579008,0.085532038,0.051035503,0.051899101,0.093070455,0.7,0.131404959,0.457813859,0.384459264,0.135691505,0,0.12056213,0.950443787,0.036242604,0.150147929,0.036532328,"MULTIPOLYGON (((-75.26551 39.98186, -75.26475 39.98219, -75.26439 39.98236, -75.26435 39.98237, -75.26369 39.98266, -75.26295 39.98304, -75.26279 39.98312, -75.26251 39.98328, -75.26078 39.98424, -75.26069 39.9843, -75.25948 39.98495, -75.25928 39.98507, -75.25884 39.98535, -75.25871 39.98543, -75.25854 39.98553, -75.25695 39.98671, -75.25687 39.98677, -75.25629 39.98719, -75.25612 39.9873, -75.25568 39.9875, -75.254 39.9883, -75.2516 39.98943, -75.25155 39.98945, -75.25144 39.9895, -75.25079 39.9898, -75.25034 39.99002, -75.25013 39.99012, -75.25 39.99018, -75.24977 39.99029, -75.24921 39.99055, -75.24795 39.99114, -75.24741 39.99043, -75.24722 39.99019, -75.24701 39.98993, -75.2469 39.98985, -75.24673 39.98974, -75.24664 39.98968, -75.24652 39.98963, -75.24619 39.98952, -75.24642 39.98827, -75.24633 39.98808, -75.24548 39.98662, -75.24644 39.98617, -75.2467 39.98605, -75.24737 39.98573, -75.24752 39.98566, -75.24783 39.98552, -75.24819 39.98547, -75.24899 39.98511, -75.24867 39.98468, -75.24835 39.98297, -75.25106 39.9816, -75.25144 39.98141, -75.25177 39.98124, -75.25221 39.98101, -75.25254 39.98077, -75.25286 39.98049, -75.2531 39.98018, -75.25333 39.97982, -75.2535 39.97953, -75.25372 39.97928, -75.25393 39.97907, -75.25425 39.97883, -75.25447 39.9787, -75.25482 39.97855, -75.25502 39.97847, -75.25546 39.9783, -75.25592 39.97812, -75.25601 39.97809, -75.2566 39.98141, -75.25639 39.98176, -75.25616 39.98197, -75.2558 39.98225, -75.2564 39.98296, -75.25711 39.98379, -75.2578 39.98345, -75.25788 39.98341, -75.25892 39.98289, -75.25906 39.98281, -75.25965 39.98112, -75.25971 39.98099, -75.25976 39.98081, -75.25977 39.98056, -75.25947 39.97978, -75.26102 39.97849, -75.26128 39.97827, -75.26333 39.97952, -75.26323 39.97957, -75.26416 39.98012, -75.26424 39.98021, -75.26557 39.98183, -75.26551 39.98186)))"
42,101,018001,42101018001,180.01,Census Tract 180.01,G5020,S,387384,0,39.9810569,-75.1128,"Census Tract 180.01, Philadelphia County, Pennsylvania",2296,1062,78,50549,792,97,0,134,173,494,159,NA,162,298,2296,2296,979,413,65,80,192,0,0,31,1911,230,436,44,832,126,149,116,392,0.058362369,0.075348432,0.215156794,0.069250871,0.0913371,0.070557491,0.129790941,0.48825332,0.277834525,0.013501742,0.832317073,0.100174216,0.100917431,0.073446328,0.783427495,0.118644068,0.24952919,0.170731707,"MULTIPOLYGON (((-75.11711 39.98176, -75.11684 39.98207, -75.11607 39.98294, -75.11604 39.98298, -75.11561 39.98355, -75.11525 39.98316, -75.11409 39.98376, -75.11345 39.9841, -75.11296 39.98436, -75.11122 39.98527, -75.11088 39.98473, -75.11054 39.98421, -75.11025 39.98378, -75.10998 39.98334, -75.10972 39.98294, -75.10946 39.98254, -75.10916 39.9821, -75.10883 39.98167, -75.10932 39.98141, -75.10976 39.98119, -75.11052 39.98079, -75.11004 39.98024, -75.10948 39.9796, -75.10909 39.97916, -75.10897 39.97902, -75.10935 39.97884, -75.11077 39.97809, -75.11154 39.97768, -75.11174 39.97758, -75.1122 39.97734, -75.11323 39.9768, -75.11328 39.97686, -75.11333 39.97693, -75.11343 39.97705, -75.11349 39.97711, -75.11372 39.97738, -75.11399 39.97769, -75.11428 39.97802, -75.11453 39.9783, -75.11477 39.97857, -75.11513 39.97898, -75.11549 39.97939, -75.11582 39.97975, -75.11615 39.98011, -75.11648 39.98051, -75.11685 39.98092, -75.11736 39.98148, -75.11711 39.98176)))"
42,101,011000,42101011000,110,Census Tract 110,G5020,S,508471,0,39.9735487,-75.205901,"Census Tract 110, Philadelphia County, Pennsylvania",2950,1388,475,15870,443,169,27,274,196,472,385,NA,846,183,2950,2950,958,269,42,7,336,22,8,2328,394,1455,959,660,1142,687,187,656,101,0.092881356,0.066440678,0.16,0.130508475,0.121757925,0.286779661,0.062033898,0.347599165,0.366388309,0.789152542,0.133559322,0.493220339,0.688216893,0.34221902,0.822766571,0.494956772,0.607348703,0.034237288,"MULTIPOLYGON (((-75.21347 39.97779, -75.21129 39.97698, -75.21036 39.97664, -75.20932 39.97625, -75.2086 39.97598, -75.20789 39.97572, -75.20691 39.97535, -75.20663 39.97525, -75.20436 39.97442, -75.20372 39.97418, -75.20315 39.97425, -75.20174 39.97439, -75.19951 39.97465, -75.19899 39.9747, -75.19881 39.97472, -75.19872 39.97434, -75.19866 39.97408, -75.19861 39.97382, -75.19857 39.97356, -75.19855 39.9733, -75.19846 39.97252, -75.19862 39.97222, -75.19899 39.97154, -75.19911 39.97142, -75.19923 39.9713, -75.19937 39.97119, -75.19951 39.97109, -75.19966 39.97098, -75.1998 39.97089, -75.19996 39.97079, -75.20011 39.9707, -75.20027 39.97061, -75.20043 39.97053, -75.2006 39.97046, -75.20077 39.9704, -75.2008 39.97039, -75.20122 39.97021, -75.20372 39.97093, -75.20404 39.97102, -75.20598 39.97143, -75.20646 39.97156, -75.2071 39.97174, -75.20775 39.97192, -75.20807 39.97201, -75.20839 39.9721, -75.20865 39.97216, -75.20872 39.97218, -75.20904 39.97226, -75.21002 39.9725, -75.21133 39.97281, -75.21198 39.97297, -75.21215 39.97301, -75.21221 39.97324, -75.21242 39.97398, -75.21261 39.97472, -75.21301 39.97614, -75.21312 39.97655, -75.21331 39.97722, -75.21347 39.97779)))"
42,101,011100,42101011100,111,Census Tract 111,G5020,S,1301617,0,39.9752012,-75.221575,"Census Tract 111, Philadelphia County, Pennsylvania",3829,1340,603,43235,1132,191,0,175,339,482,392,NA,430,582,3829,3829,1583,860,75,18,397,0,0,3532,129,770,903,196,1008,663,274,328,10,0.045703839,0.088534866,0.125881431,0.1023766,0.142537313,0.112300862,0.151997911,0.590650663,0.262160455,0.922434056,0.033690259,0.201096892,0.217054264,0.45,0.752238806,0.494776119,0.449253731,0.002611648,"MULTIPOLYGON (((-75.23017 39.97879, -75.22713 39.97738, -75.22677 39.97721, -75.22645 39.97772, -75.2263 39.97795, -75.22619 39.97812, -75.22614 39.9782, -75.22607 39.97831, -75.22537 39.97944, -75.22504 39.97996, -75.22472 39.98048, -75.22438 39.98101, -75.22407 39.98151, -75.22379 39.98152, -75.22368 39.98151, -75.22355 39.98147, -75.22316 39.98138, -75.22249 39.98114, -75.22145 39.98075, -75.21925 39.97993, -75.21682 39.97903, -75.21438 39.97813, -75.21347 39.97779, -75.21331 39.97722, -75.21312 39.97655, -75.21301 39.97614, -75.21261 39.97472, -75.21242 39.97398, -75.21221 39.97324, -75.21282 39.97317, -75.21389 39.97305, -75.21633 39.97279, -75.21777 39.97263, -75.21744 39.97243, -75.21717 39.97035, -75.21785 39.97028, -75.22018 39.97005, -75.22082 39.96998, -75.22132 39.96993, -75.22312 39.96975, -75.22407 39.96965, -75.22463 39.96959, -75.2249 39.96957, -75.22537 39.96952, -75.22562 39.97048, -75.22583 39.97136, -75.22584 39.97143, -75.22657 39.97134, -75.22723 39.97127, -75.22799 39.97119, -75.22874 39.97111, -75.22888 39.9719, -75.22903 39.97264, -75.22915 39.9733, -75.22927 39.97393, -75.22935 39.97442, -75.22943 39.97483, -75.22956 39.97552, -75.22986 39.97707, -75.23003 39.97801, -75.23013 39.97856, -75.23017 39.97879)))"
42,101,011300,42101011300,113,Census Tract 113,G5020,S,335526,0,39.9786589,-75.2353332,"Census Tract 113, Philadelphia County, Pennsylvania",3533,1272,218,40326,1094,142,0,128,124,457,342,NA,581,246,3533,3533,1054,676,0,21,214,0,0,3455,78,1099,921,417,978,513,265,221,28,0.036229833,0.035097651,0.129351826,0.096801585,0.11163522,0.164449476,0.06962921,0.641366224,0.222960152,0.977922446,0.022077554,0.311067082,0.45276873,0.171383648,0.768867925,0.403301887,0.382075472,0.007925276,"MULTIPOLYGON (((-75.23947 39.98111, -75.23942 39.98128, -75.23933 39.98145, -75.23904 39.98195, -75.23616 39.98097, -75.23569 39.9808, -75.23407 39.9804, -75.23396 39.98037, -75.23284 39.97996, -75.23242 39.9798, -75.2321 39.97969, -75.2308 39.97909, -75.23017 39.97879, -75.23013 39.97856, -75.23003 39.97801, -75.22986 39.97707, -75.23087 39.97695, -75.23178 39.97685, -75.23277 39.97675, -75.23369 39.97664, -75.2345 39.97655, -75.23532 39.97646, -75.23609 39.97638, -75.23681 39.9763, -75.23769 39.9762, -75.23857 39.9761, -75.23869 39.97673, -75.23879 39.97728, -75.23884 39.97756, -75.23889 39.97782, -75.23901 39.97842, -75.23905 39.97865, -75.23912 39.97907, -75.23919 39.97942, -75.23926 39.97975, -75.2393 39.98002, -75.23938 39.98042, -75.23947 39.98091, -75.23947 39.98111)))"
42,101,011400,42101011400,114,Census Tract 114,G5020,S,972947,0,39.9807388,-75.2440178,"Census Tract 114, Philadelphia County, Pennsylvania",6426,3132,378,37530,1797,282,0,444,249,1248,507,NA,480,957,6426,6426,2433,1067,134,334,592,0,0,6017,295,2201,1494,788,2346,497,349,971,114,0.069094304,0.038748833,0.194211018,0.078898226,0.090038314,0.074696545,0.148926237,0.493629264,0.380600082,0.936352319,0.045907252,0.342514784,0.527443106,0.120689655,0.749042146,0.158684547,0.421455939,0.01774043,"MULTIPOLYGON (((-75.25106 39.9816, -75.24835 39.98297, -75.24867 39.98468, -75.24899 39.98511, -75.24819 39.98547, -75.24783 39.98552, -75.24752 39.98566, -75.24737 39.98573, -75.2467 39.98605, -75.24644 39.98617, -75.24548 39.98662, -75.24518 39.98609, -75.2451 39.98599, -75.24499 39.98589, -75.24482 39.9858, -75.24467 39.98572, -75.24449 39.98567, -75.24424 39.98563, -75.24389 39.98558, -75.24342 39.98555, -75.24288 39.98549, -75.24126 39.98531, -75.24015 39.98521, -75.23966 39.98516, -75.23929 39.98513, -75.23823 39.98503, -75.23777 39.98498, -75.23739 39.98485, -75.23724 39.98484, -75.23805 39.98354, -75.23861 39.9826, -75.23874 39.98238, -75.23904 39.98195, -75.23933 39.98145, -75.23942 39.98128, -75.23947 39.98111, -75.23947 39.98091, -75.23938 39.98042, -75.2393 39.98002, -75.23926 39.97975, -75.23919 39.97942, -75.23912 39.97907, -75.23905 39.97865, -75.23901 39.97842, -75.23889 39.97782, -75.23884 39.97756, -75.23879 39.97728, -75.23869 39.97673, -75.23857 39.9761, -75.2394 39.97601, -75.24023 39.97592, -75.24101 39.97583, -75.2418 39.97575, -75.24269 39.97565, -75.24358 39.97555, -75.24448 39.97545, -75.24554 39.97533, -75.2466 39.97521, -75.24681 39.97519, -75.24749 39.97511, -75.2478 39.97508, -75.24807 39.97656, -75.24833 39.97797, -75.24837 39.97812, -75.24843 39.9783, -75.24853 39.97854, -75.24863 39.97871, -75.2487 39.97881, -75.24878 39.97892, -75.24894 39.97911, -75.24923 39.97945, -75.24946 39.97971, -75.24973 39.98003, -75.25 39.98034, -75.2502 39.98058, -75.25106 39.9816)))"
42,101,011500,42101011500,115,Census Tract 115,G5020,S,370456,0,39.9773687,-75.2518303,"Census Tract 115, Philadelphia County, Pennsylvania",4606,1742,133,74815,1856,105,0,19,212,656,286,NA,387,820,4593,4593,2021,1620,0,0,146,0,0,4032,310,571,1114,213,1547,415,151,151,119,0.004125054,0.046026921,0.142422927,0.062092922,0.060275545,0.084020842,0.178028658,0.801583375,0.072241465,0.875379939,0.067303517,0.123968736,0.191202873,0.076349024,0.888059701,0.238231917,0.173363949,0.025835866,"MULTIPOLYGON (((-75.25592 39.97812, -75.25546 39.9783, -75.25502 39.97847, -75.25482 39.97855, -75.25447 39.9787, -75.25425 39.97883, -75.25393 39.97907, -75.25372 39.97928, -75.2535 39.97953, -75.25333 39.97982, -75.2531 39.98018, -75.25286 39.98049, -75.25254 39.98077, -75.25221 39.98101, -75.25177 39.98124, -75.25144 39.98141, -75.25106 39.9816, -75.2502 39.98058, -75.25 39.98034, -75.24973 39.98003, -75.24946 39.97971, -75.24923 39.97945, -75.24894 39.97911, -75.24878 39.97892, -75.2487 39.97881, -75.24863 39.97871, -75.24853 39.97854, -75.24843 39.9783, -75.24837 39.97812, -75.24833 39.97797, -75.24807 39.97656, -75.2478 39.97508, -75.24823 39.97503, -75.24833 39.97502, -75.2486 39.97499, -75.2493 39.97491, -75.2497 39.97487, -75.2502 39.97481, -75.25105 39.97472, -75.25191 39.97462, -75.25278 39.97453, -75.25368 39.97443, -75.2552 39.97426, -75.25532 39.97495, -75.25543 39.97552, -75.25549 39.97585, -75.25566 39.97675, -75.25592 39.97812)))"
